id,season,year,name,full_name,status,category,prize,country
2577,2000-2001,2001,Pontins Spring Open,2001 Pontins Spring Open,Pro-am,Event,0.0,Wales
1383,2000-2001,2001,Asian Under-21 Championship,2001 Asian Under-21 Championship,Amateur,Continental Event,0.0,Thailand
285,2000-2001,2001,World Championship,2001 World Championship,Professional,Ranking,1532000.0,England
287,2000-2001,2001,Scottish Open,2001 Scottish Open,Professional,Ranking,438050.0,Scotland
296,2000-2001,2001,Challenge Tour - Event 4,2001 Challenge Tour - Event 4,Professional,Tour Qualifier,32150.0,England
1475,2000-2001,2001,Danish Amateur Championship,2001 Danish Amateur Championship,Amateur,National Championship,0.0,Denmark
1232,2000-2001,2001,European Championships - Under 19,2001 European Championships - Under 19,Amateur,Continental Event,0.0,Germany
1616,2000-2001,2001,Pakistan Amateur Championship,2001 Pakistan Amateur Championship,Amateur,National Championship,0.0,Pakistan
288,2000-2001,2001,Irish Masters,2001 Irish Masters,Professional,Invitational,153340.0,Ireland
289,2000-2001,2001,Thailand Masters,2001 Thailand Masters,Professional,Ranking,282000.0,Thailand
298,2000-2001,2001,Challenge Tour - Event 3,2001 Challenge Tour - Event 3,Professional,Tour Qualifier,18300.0,England
1264,2000-2001,2001,Oceania Championship,2001 Oceania Championship,Amateur,Continental Event,0.0,Australia
290,2000-2001,2001,Malta Grand Prix,2001 Malta Grand Prix,Professional,Invitational,36000.0,Malta
291,2000-2001,2001,Masters,2001 Masters,Professional,Invitational,650000.0,England
292,2000-2001,2001,Welsh Open,2001 Welsh Open,Professional,Ranking,440200.0,Wales
1427,2000-2001,2001,Belgian Amateur Championship,2001 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
1461,2000-2001,2001,Canadian Championship,2001 Canadian Championship,Pro-am,National Championship,0.0,Canada
1581,2000-2001,2001,Dutch Amateur Championship,2001 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
1901,2000-2001,2001,English Amateur Championship,2001 English Amateur Championship,Amateur,National Championship,0.0,England
1780,2000-2001,2001,Iceland Amateur Championship,2001 Iceland Amateur Championship,Amateur,National Championship,0.0,Iceland
1773,2000-2001,2001,Indian Amateur Championship,2001 Indian Amateur Championship,Amateur,National Championship,0.0,India
1516,2000-2001,2001,Irish Amateur Championship,2001 Irish Amateur Championship,Amateur,National Championship,0.0,Ireland
1552,2000-2001,2001,Malta Amateur Championship,2001 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
3157,2001-2002,2001,New Zealand Amateur Championship,2001 New Zealand Amateur Championship,Amateur,National Championship,0.0,New Zealand
3189,2000-2001,2001,Nordic Snooker Championship,2001 Nordic Snooker Championship,Amateur,Continental Event,0.0,Iceland
1605,2000-2001,2001,Norwegian Amateur Championship,2001 Norwegian Amateur Championship,Amateur,National Championship,0.0,Norway
1628,2000-2001,2001,Polish Amateur Championship,2001 Polish Amateur Championship,Amateur,National Championship,0.0,Poland
1768,2000-2001,2001,Scottish Amateur Championship,2001 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
1652,2000-2001,2001,South African Amateur Championship,2001 South African Amateur Championship,Amateur,National Championship,0.0,South Africa
1793,2000-2001,2001,Swedish Amateur Championship,2001 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
1680,2000-2001,2001,United States Amateur Championship,2001 United States Amateur Championship,Amateur,National Championship,0.0,United States
1722,2000-2001,2001,Welsh Amateur Championship,2001 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
2291,2000-2001,2001,Womens World Championship,2001 Womens World Championship,Amateur,World Event,10400.0,England
252,2002-2003,2002,UK Championship,2002 UK Championship,Professional,Ranking,613550.0,England
3069,2002-2003,2002,WSA Open Tour - Event 1,2002 WSA Open Tour - Event 1,Professional,Non-ranking,4000.0,England
1814,2002-2003,2002,Swiss Amateur Championship,2002 Swiss Amateur Championship,Amateur,National Championship,0.0,Switzerland
2010,2002-2003,2002,Australian Open Championship,2002 Australian Open Championship,Pro-am,Continental Event,0.0,Australia
253,2002-2003,2002,British Open,2002 British Open,Professional,Ranking,450000.0,England
266,2002-2003,2002,Challenge Tour - Event 1,2002 Challenge Tour - Event 1,Professional,Tour Qualifier,20300.0,England
2912,2002-2003,2002,Merseyside Professional,2002 Merseyside Professional,Professional,Non-ranking,0.0,England
1486,2002-2003,2002,German Amateur Championship,2002 German Amateur Championship,Amateur,National Championship,0.0,Germany
1122,2002-2003,2002,World Amateur Championship - Men,2002 World Amateur Championship - Men,Amateur,World Event,0.0,Egypt
254,2002-2003,2002,Benson and Hedges Championship,2002 Benson and Hedges Championship,Professional,Non-ranking,44900.0,England
255,2002-2003,2002,LG Cup,2002 LG Cup,Professional,Ranking,597200.0,England
1387,2001-2002,2002,African Championship - Men,2002 African Championship - Men,Amateur,Continental Event,0.0,Egypt
256,2002-2003,2002,Scottish Masters,2002 Scottish Masters,Professional,Invitational,192000.0,Scotland
2011,2002-2003,2002,Australian Amateur Championship,2002 Australian Amateur Championship,Amateur,National Championship,0.0,Australia
1175,2002-2003,2002,World Under-21 Championship - Men,2002 World Under-21 Championship - Men,Amateur,World Event,0.0,Latvia
2977,2001-2002,2002,Austrian Amateur Championship,2002 Austrian Amateur Championship,Amateur,National Championship,0.0,Austria
1764,2001-2002,2002,French Amateur Championship,2002 French Amateur Championship,Amateur,National Championship,0.0,France
1397,2002-2003,2002,Asian Championship,2002 Asian Championship,Amateur,Continental Event,0.0,China
1382,2001-2002,2002,Asian Under-21 Championship,2002 Asian Under-21 Championship,Amateur,Continental Event,0.0,India
1218,2002-2003,2002,European Championships - Masters,2002 European Championships - Masters,Amateur,Continental Event,0.0,Poland
1156,2002-2003,2002,European Championships - Men,2002 European Championships - Men,Amateur,Continental Event,0.0,Poland
2967,2001-2002,2002,European Championships - Women,2002 European Championships - Women,Amateur,Continental Event,0.0,Poland
1598,2001-2002,2002,Northern Ireland Amateur Championship,2002 Northern Ireland Amateur Championship,Amateur,National Championship,0.0,Northern Ireland
2578,2001-2002,2002,Pontins Spring Open,2002 Pontins Spring Open,Pro-am,Event,0.0,Wales
3068,2001-2002,2002,WSA Open Tour - Event 6,2002 WSA Open Tour - Event 6,Professional,Non-ranking,9300.0,Wales
261,2001-2002,2002,World Championship,2002 World Championship,Professional,Ranking,1614585.0,England
264,2001-2002,2002,Scottish Open,2002 Scottish Open,Professional,Ranking,597200.0,Scotland
1231,2001-2002,2002,European Championships - Under 19,2002 European Championships - Under 19,Amateur,Continental Event,0.0,Ireland
3067,2001-2002,2002,WSA Open Tour - Event 5,2002 WSA Open Tour - Event 5,Professional,Non-ranking,12500.0,England
2243,2001-2002,2002,Norwegian Amateur Championship,2002 Norwegian Amateur Championship,Amateur,National Championship,0.0,Norway
267,2001-2002,2002,Irish Masters,2002 Irish Masters,Professional,Invitational,164500.0,Ireland
269,2001-2002,2002,Challenge Tour - Event 4,2002 Challenge Tour - Event 4,Professional,Tour Qualifier,24650.0,England
268,2001-2002,2002,Thailand Masters,2002 Thailand Masters,Professional,Ranking,477900.0,Thailand
2835,2001-2002,2002,Oceania Championship,2002 Oceania Championship,Amateur,Continental Event,0.0,Australia
3066,2001-2002,2002,WSA Open Tour - Event 4,2002 WSA Open Tour - Event 4,Professional,Non-ranking,12500.0,England
270,2001-2002,2002,China Open,2002 China Open,Professional,Ranking,450800.0,China
272,2001-2002,2002,Masters,2002 Masters,Professional,Invitational,695000.0,England
3065,2001-2002,2002,WSA Open Tour - Event 3,2002 WSA Open Tour - Event 3,Professional,Non-ranking,12500.0,England
293,2001-2002,2002,Welsh Open,2002 Welsh Open,Professional,Ranking,597200.0,Wales
274,2001-2002,2002,Challenge Tour - Event 3,2002 Challenge Tour - Event 3,Professional,Tour Qualifier,23900.0,England
1428,2001-2002,2002,Belgian Amateur Championship,2002 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
1462,2001-2002,2002,Canadian Championship,2002 Canadian Championship,Pro-am,National Championship,0.0,Canada
1582,2001-2002,2002,Dutch Amateur Championship,2002 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
1902,2001-2002,2002,English Amateur Championship,2002 English Amateur Championship,Amateur,National Championship,0.0,England
1779,2001-2002,2002,Iceland Amateur Championship,2002 Iceland Amateur Championship,Amateur,National Championship,0.0,Iceland
1772,2001-2002,2002,Indian Amateur Championship,2002 Indian Amateur Championship,Amateur,National Championship,0.0,India
1517,2001-2002,2002,Irish Amateur Championship,2002 Irish Amateur Championship,Amateur,National Championship,0.0,Ireland
1553,2001-2002,2002,Malta Amateur Championship,2002 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
3156,2002-2003,2002,New Zealand Amateur Championship,2002 New Zealand Amateur Championship,Amateur,National Championship,0.0,New Zealand
1629,2001-2002,2002,Polish Amateur Championship,2002 Polish Amateur Championship,Amateur,National Championship,0.0,Poland
1767,2001-2002,2002,Scottish Amateur Championship,2002 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
1792,2001-2002,2002,Swedish Amateur Championship,2002 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
1723,2001-2002,2002,Welsh Amateur Championship,2002 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
2290,2001-2002,2002,Womens World Championship,2002 Womens World Championship,Amateur,World Event,16850.0,England
232,2003-2004,2003,Masters Qualifying Event,2003 Masters Qualifying Event,Professional,Non-ranking,36600.0,Wales
3251,2003-2004,2003,South East Asian Games,2003 South East Asian Games,Amateur,Continental Event,0.0,Vietnam
240,2003-2004,2003,Challenge Tour - Event 2,2003 Challenge Tour - Event 2,Professional,Tour Qualifier,20300.0,Wales
1406,2003-2004,2003,Australian Open Championship,2003 Australian Open Championship,Pro-am,Continental Event,0.0,Australia
234,2003-2004,2003,UK Championship,2003 UK Championship,Professional,Ranking,615000.0,England
1660,2003-2004,2003,Swiss Amateur Championship,2003 Swiss Amateur Championship,Amateur,National Championship,0.0,Switzerland
236,2003-2004,2003,British Open,2003 British Open,Professional,Ranking,470000.0,England
2913,2003-2004,2003,Merseyside Professional,2003 Merseyside Professional,Professional,Non-ranking,0.0,England
239,2003-2004,2003,LG Cup,2003 LG Cup,Professional,Ranking,617200.0,England
2600,2003-2004,2003,Pontins Autumn Open,2003 Pontins Autumn Open,Pro-am,Event,0.0,Wales
1121,2003-2004,2003,World Amateur Championship - Men,2003 World Amateur Championship - Men,Amateur,World Event,0.0,China
241,2003-2004,2003,Challenge Tour - Event 1,2003 Challenge Tour - Event 1,Professional,Tour Qualifier,22300.0,Wales
2009,2003-2004,2003,Australian Amateur Championship,2003 Australian Amateur Championship,Amateur,National Championship,0.0,Australia
1174,2003-2004,2003,World Under-21 Championship - Men,2003 World Under-21 Championship - Men,Amateur,World Event,0.0,New Zealand
1217,2003-2004,2003,European Championships - Masters,2003 European Championships - Masters,Amateur,Continental Event,0.0,Germany
2964,2002-2003,2003,European Championships - Women,2003 European Championships - Women,Amateur,Continental Event,0.0,Germany
2996,2002-2003,2003,Malaysian Amateur Championship,2003 Malaysian Amateur Championship,Amateur,National Championship,0.0,Malaysia
2579,2002-2003,2003,Pontins Spring Open,2003 Pontins Spring Open,Pro-am,Event,0.0,Wales
1155,2003-2004,2003,European Championships - Men,2003 European Championships - Men,Amateur,Continental Event,0.0,Germany
1811,2002-2003,2003,Austrian Amateur Championship,2003 Austrian Amateur Championship,Amateur,National Championship,0.0,Austria
251,2002-2003,2003,Challenge Tour - Event 4,2003 Challenge Tour - Event 4,Professional,Tour Qualifier,20200.0,Wales
1778,2002-2003,2003,Iceland Amateur Championship,2003 Iceland Amateur Championship,Amateur,National Championship,0.0,Iceland
242,2002-2003,2003,World Championship,2003 World Championship,Professional,Ranking,1815250.0,England
2128,2002-2003,2003,German Amateur Championship,2003 German Amateur Championship,Amateur,National Championship,0.0,Germany
3316,2002-2003,2003,German Amateur Championship - Masters,2003 German Amateur Championship - Masters,Amateur,National Championship,0.0,Germany
246,2002-2003,2003,Scottish Open,2003 Scottish Open,Professional,Ranking,597200.0,Scotland
1230,2002-2003,2003,European Championships - Under 19,2003 European Championships - Under 19,Amateur,Continental Event,0.0,Latvia
2889,2002-2003,2003,Guernsey Amateur Championship,2003 Guernsey Amateur Championship,Amateur,National Championship,0.0,Guernsey
2896,2002-2003,2003,Jersey Amateur Championship,2003 Jersey Amateur Championship,Amateur,National Championship,0.0,Jersey
3072,2002-2003,2003,WSA Open Tour - Event 4,2003 WSA Open Tour - Event 4,Professional,Non-ranking,3810.0,England
247,2002-2003,2003,Irish Masters,2003 Irish Masters,Professional,Ranking,399680.0,Ireland
258,2002-2003,2003,Challenge Tour - Event 3,2003 Challenge Tour - Event 3,Professional,Tour Qualifier,20200.0,England
248,2002-2003,2003,European Open,2003 European Open,Professional,Ranking,250000.0,England
3071,2002-2003,2003,WSA Open Tour - Event 3,2003 WSA Open Tour - Event 3,Professional,Non-ranking,3880.0,England
3190,2002-2003,2003,Nordic Snooker Championship,2003 Nordic Snooker Championship,Amateur,Continental Event,0.0,Finland
260,2002-2003,2003,Challenge Tour - Event 2,2003 Challenge Tour - Event 2,Professional,Tour Qualifier,20800.0,England
249,2002-2003,2003,Masters,2003 Masters,Professional,Invitational,750000.0,England
1500,2002-2003,2003,Indian Amateur Championship,2003 Indian Amateur Championship,Amateur,National Championship,0.0,India
3070,2002-2003,2003,WSA Open Tour - Event 2,2003 WSA Open Tour - Event 2,Professional,Non-ranking,1700.0,England
250,2002-2003,2003,Welsh Open,2003 Welsh Open,Professional,Ranking,597200.0,Wales
1429,2002-2003,2003,Belgian Amateur Championship,2003 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
1463,2002-2003,2003,Canadian Championship,2003 Canadian Championship,Pro-am,National Championship,0.0,Canada
1583,2002-2003,2003,Dutch Amateur Championship,2003 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
1903,2002-2003,2003,English Amateur Championship,2003 English Amateur Championship,Amateur,National Championship,0.0,England
